"iteration","seconds","level0","level1","level2"
1,0.00725531901116483,0,0,0
2,0.00786814599996433,1,0,0
3,0.00708176600164734,0,0,0
4,0.007197550003184,0,0,0
5,0.00765830799355172,1,0,0
6,0.00699164799880236,0,0,0
7,0.00695753601030447,0,0,0
