"iteration","seconds","level0","level1","level2"
1,0.413689097971655,20,2,1
2,0.40931427499163,21,1,1
3,0.41458634196897,20,2,1
4,0.410788265988231,21,2,1
5,0.409932309004944,21,1,1
6,0.408780946978368,20,2,1
7,0.410292740009027,20,2,1
