"iteration","seconds","level0","level1","level2"
1,0.0062417579756584,0,0,0
2,0.00588928099023178,0,0,0
3,0.00605336297303438,0,0,0
4,0.00682559801498428,1,0,0
5,0.00581031499314122,0,0,0
6,0.00575102897710167,0,0,0
7,0.00575787600246258,0,0,0
