"iteration","seconds","level0","level1","level2"
1,0.16685204199166,10,0,0
2,0.16841877499246,9,1,0
3,0.163315259007504,9,0,0
4,0.185729343997082,9,0,1
5,0.160559444018872,9,0,0
6,0.164026568003464,9,1,0
7,0.16202330798842,9,0,0
