"iteration","seconds","level0","level1","level2"
1,0.0745343920134474,3,0,0
2,0.0740454670158215,3,0,0
3,0.0759974360407796,2,1,0
4,0.0750344690168276,2,1,0
5,0.073972281999886,3,0,0
6,0.0763579080230556,3,1,0
7,0.09489335201215,3,0,1
