"iteration","seconds","level0","level1","level2"
1,0.0327403040137142,1,0,0
2,0.0328809339844156,1,0,0
3,0.0329102899995632,1,0,0
4,0.0329977840010542,0,1,0
5,0.0327746619877871,1,0,0
6,0.0327977859997191,1,0,0
7,0.0343924400222022,1,1,0
