"iteration","seconds","level0","level1","level2"
1,0.0262299960304517,1,0,0
2,0.0451269780169241,0,0,1
3,0.0253437810169999,0,0,0
4,0.0260862500290386,1,0,0
5,0.0264128560083918,2,0,0
6,0.0264595960034057,0,1,0
7,0.0260414780059364,1,0,0
