"iteration","seconds","level0","level1","level2"
1,0.783674246020382,17,2,2
2,0.743160957033979,16,2,1
3,0.740294934017584,17,1,1
4,0.741391438030405,16,3,1
5,0.735409538028762,17,1,1
6,0.741487665014574,16,2,1
7,0.758857110020472,17,0,2
