"iteration","seconds","level0","level1","level2"
1,0.0628868250059895,1,0,0
2,0.061873509985162,0,1,0
3,0.0627287289826199,1,1,0
4,0.0886036650044844,1,1,1
5,0.0627591099764686,1,0,0
6,0.0919732089678291,1,2,1
7,0.058220122999046,0,0,0
