"iteration","seconds","level0","level1","level2"
1,0.0350682430143934,1,0,0
2,0.0360825420357287,1,0,0
3,0.0344552930328064,0,1,0
4,0.0359655280190054,1,0,0
5,0.0347522150259465,0,1,0
6,0.0347983810061123,1,0,0
7,0.0357055060158018,0,1,0
