"iteration","seconds","level0","level1","level2"
1,0.30406879200018,3,1,1
2,0.299230545992032,2,1,1
3,0.294661793013802,3,0,1
4,0.306548102991655,2,2,1
5,0.307449159998214,1,1,1
6,0.305829208984505,2,1,1
7,0.298771304980619,3,0,1
