"iteration","seconds","level0","level1","level2"
1,0.101427686022362,1,1,0
2,0.11449701001402,1,0,1
3,0.117056763032451,1,0,1
4,0.0900774510228075,2,0,0
5,0.0969899280462414,0,2,0
6,0.116658776038093,1,0,1
7,0.0942210339999292,1,1,0
