"iteration","seconds","level0","level1","level2"
1,0.150828298967099,6,1,0
2,0.174158857000293,6,1,1
3,0.171447486005491,5,0,1
4,0.171450110006845,4,1,1
5,0.170886031992268,4,1,1
6,0.173760295991087,4,1,1
7,0.170113140979083,3,2,1
