"iteration","seconds","level0","level1","level2"
1,0.027988568006549,1,0,0
2,0.027139909012476,1,0,0
3,0.028853545023594,0,1,0
4,0.0282162410148885,1,1,0
5,0.0511702550284099,1,1,1
6,0.0262576710083522,0,0,0
7,0.0270964490191545,1,0,0
