"iteration","seconds","level0","level1","level2"
1,0.30329208803596,18,1,0
2,0.302052453014767,17,1,0
3,0.305827569012763,20,0,0
4,0.311605576018337,19,1,0
5,0.324755178007763,19,1,0
6,0.331662735028658,15,2,1
7,0.301323514024261,17,1,0
