"iteration","seconds","level0","level1","level2"
1,0.0061226120160427,0,0,0
2,0.00604799200664274,0,0,0
3,0.00601109201670624,0,0,0
4,0.00679033802589402,1,0,0
5,0.0058023200253956,0,0,0
6,0.00577411203994416,0,0,0
7,0.00580514903413132,0,0,0
