"iteration","seconds","level0","level1","level2"
1,0.145211258030031,10,1,0
2,0.15150184702361,13,1,0
3,0.156280971015804,16,0,0
4,0.165465340018272,16,1,0
5,0.193270228046458,11,1,1
6,0.147457237995695,7,0,0
7,0.151014193019364,8,0,0
