"iteration","seconds","level0","level1","level2"
1,0.79678247901029,31,2,3
2,0.741612387006171,34,3,1
3,0.726701179024531,35,2,1
4,0.732607229030691,34,3,1
5,0.759010450012283,34,1,2
6,0.731370259018149,34,3,1
7,0.761598001030507,33,2,2
