"iteration","seconds","level0","level1","level2"
1,0.0354527410236187,2,0,0
2,0.0354750450060237,3,0,0
3,0.0350059230113402,2,0,0
4,0.0350657010276336,2,0,0
5,0.0359101369976997,3,0,0
6,0.035517972020898,2,0,0
7,0.0365269820031244,3,0,0
